id,room_id,booking_date,hour,is_available,available_slots,room_name,business_name
15264,LOT4,2025-05-26,18:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15265,CLV1,2025-05-26,19:00:00,false,0,"CLUEVIE","I escape"
15266,DNR2,2025-05-26,19:00:00,true,8,"DONOR","I escape"
15267,GMS3,2025-05-26,19:00:00,false,0,"GAME SHOW Live!","I escape"
15268,LOT4,2025-05-26,19:00:00,true,4,"LEGEND OF THE TOMB","I escape"
15269,CLV1,2025-05-26,19:15:00,true,8,"CLUEVIE","I escape"
15270,DNR2,2025-05-26,19:15:00,false,0,"DONOR","I escape"
15271,GMS3,2025-05-26,19:15:00,true,1,"GAME SHOW Live!","I escape"
15272,LOT4,2025-05-26,19:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15273,CLV1,2025-05-26,19:30:00,false,0,"CLUEVIE","I escape"
15274,DNR2,2025-05-26,19:30:00,false,0,"DONOR","I escape"
15275,GMS3,2025-05-26,19:30:00,false,0,"GAME SHOW Live!","I escape"
15276,LOT4,2025-05-26,19:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15277,CLV1,2025-05-26,19:45:00,false,0,"CLUEVIE","I escape"
15278,DNR2,2025-05-26,19:45:00,true,3,"DONOR","I escape"
15279,GMS3,2025-05-26,19:45:00,true,7,"GAME SHOW Live!","I escape"
15280,LOT4,2025-05-26,19:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15281,CLV1,2025-05-26,20:00:00,true,7,"CLUEVIE","I escape"
15282,DNR2,2025-05-26,20:00:00,true,2,"DONOR","I escape"
15283,GMS3,2025-05-26,20:00:00,false,0,"GAME SHOW Live!","I escape"
15284,LOT4,2025-05-26,20:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15285,CLV1,2025-05-26,20:15:00,false,0,"CLUEVIE","I escape"
15286,DNR2,2025-05-26,20:15:00,false,0,"DONOR","I escape"
15287,GMS3,2025-05-26,20:15:00,false,0,"GAME SHOW Live!","I escape"
15288,LOT4,2025-05-26,20:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15289,CLV1,2025-05-26,20:30:00,true,6,"CLUEVIE","I escape"
15290,DNR2,2025-05-26,20:30:00,false,0,"DONOR","I escape"
15291,GMS3,2025-05-26,20:30:00,false,0,"GAME SHOW Live!","I escape"
15292,LOT4,2025-05-26,20:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15293,CLV1,2025-05-26,20:45:00,true,4,"CLUEVIE","I escape"
15294,DNR2,2025-05-26,20:45:00,false,0,"DONOR","I escape"
15295,GMS3,2025-05-26,20:45:00,false,0,"GAME SHOW Live!","I escape"
15296,LOT4,2025-05-26,20:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15297,CLV1,2025-05-26,21:00:00,false,0,"CLUEVIE","I escape"
15298,DNR2,2025-05-26,21:00:00,true,4,"DONOR","I escape"
15299,GMS3,2025-05-26,21:00:00,true,4,"GAME SHOW Live!","I escape"
15300,LOT4,2025-05-26,21:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15301,CLV1,2025-05-26,21:15:00,true,7,"CLUEVIE","I escape"
15302,DNR2,2025-05-26,21:15:00,true,8,"DONOR","I escape"
15303,GMS3,2025-05-26,21:15:00,false,0,"GAME SHOW Live!","I escape"
15304,LOT4,2025-05-26,21:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15305,CLV1,2025-05-26,21:30:00,true,7,"CLUEVIE","I escape"
15306,DNR2,2025-05-26,21:30:00,false,0,"DONOR","I escape"
15307,GMS3,2025-05-26,21:30:00,true,3,"GAME SHOW Live!","I escape"
15308,LOT4,2025-05-26,21:30:00,true,4,"LEGEND OF THE TOMB","I escape"
15309,CLV1,2025-05-26,21:45:00,false,0,"CLUEVIE","I escape"
15310,DNR2,2025-05-26,21:45:00,false,0,"DONOR","I escape"
15311,GMS3,2025-05-26,21:45:00,false,0,"GAME SHOW Live!","I escape"
15312,LOT4,2025-05-26,21:45:00,true,2,"LEGEND OF THE TOMB","I escape"
15313,CLV1,2025-05-27,11:00:00,true,7,"CLUEVIE","I escape"
15314,DNR2,2025-05-27,11:00:00,false,0,"DONOR","I escape"
15315,GMS3,2025-05-27,11:00:00,true,5,"GAME SHOW Live!","I escape"
15316,LOT4,2025-05-27,11:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15317,CLV1,2025-05-27,11:15:00,false,0,"CLUEVIE","I escape"
15318,DNR2,2025-05-27,11:15:00,true,3,"DONOR","I escape"
15319,GMS3,2025-05-27,11:15:00,false,0,"GAME SHOW Live!","I escape"
15320,LOT4,2025-05-27,11:15:00,true,8,"LEGEND OF THE TOMB","I escape"
15321,CLV1,2025-05-27,11:30:00,true,8,"CLUEVIE","I escape"
15322,DNR2,2025-05-27,11:30:00,false,0,"DONOR","I escape"
15323,GMS3,2025-05-27,11:30:00,false,0,"GAME SHOW Live!","I escape"
15324,LOT4,2025-05-27,11:30:00,true,1,"LEGEND OF THE TOMB","I escape"
15325,CLV1,2025-05-27,11:45:00,true,3,"CLUEVIE","I escape"
15326,DNR2,2025-05-27,11:45:00,false,0,"DONOR","I escape"
15327,GMS3,2025-05-27,11:45:00,false,0,"GAME SHOW Live!","I escape"
15328,LOT4,2025-05-27,11:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15329,CLV1,2025-05-27,12:00:00,false,0,"CLUEVIE","I escape"
15330,DNR2,2025-05-27,12:00:00,false,0,"DONOR","I escape"
15331,GMS3,2025-05-27,12:00:00,true,4,"GAME SHOW Live!","I escape"
15332,LOT4,2025-05-27,12:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15333,CLV1,2025-05-27,12:15:00,true,7,"CLUEVIE","I escape"
15334,DNR2,2025-05-27,12:15:00,false,0,"DONOR","I escape"
15335,GMS3,2025-05-27,12:15:00,true,1,"GAME SHOW Live!","I escape"
15336,LOT4,2025-05-27,12:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15337,CLV1,2025-05-27,12:30:00,true,5,"CLUEVIE","I escape"
15338,DNR2,2025-05-27,12:30:00,true,7,"DONOR","I escape"
15339,GMS3,2025-05-27,12:30:00,true,2,"GAME SHOW Live!","I escape"
15340,LOT4,2025-05-27,12:30:00,true,5,"LEGEND OF THE TOMB","I escape"
15341,CLV1,2025-05-27,12:45:00,true,7,"CLUEVIE","I escape"
15342,DNR2,2025-05-27,12:45:00,true,8,"DONOR","I escape"
15343,GMS3,2025-05-27,12:45:00,true,7,"GAME SHOW Live!","I escape"
15344,LOT4,2025-05-27,12:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15345,CLV1,2025-05-27,13:00:00,false,0,"CLUEVIE","I escape"
15346,DNR2,2025-05-27,13:00:00,true,7,"DONOR","I escape"
15347,GMS3,2025-05-27,13:00:00,true,2,"GAME SHOW Live!","I escape"
15348,LOT4,2025-05-27,13:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15349,CLV1,2025-05-27,13:15:00,true,4,"CLUEVIE","I escape"
15350,DNR2,2025-05-27,13:15:00,false,0,"DONOR","I escape"
15351,GMS3,2025-05-27,13:15:00,false,0,"GAME SHOW Live!","I escape"
15352,LOT4,2025-05-27,13:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15353,CLV1,2025-05-27,13:30:00,true,2,"CLUEVIE","I escape"
15354,DNR2,2025-05-27,13:30:00,true,1,"DONOR","I escape"
15355,GMS3,2025-05-27,13:30:00,true,1,"GAME SHOW Live!","I escape"
15356,LOT4,2025-05-27,13:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15357,CLV1,2025-05-27,13:45:00,true,7,"CLUEVIE","I escape"
15358,DNR2,2025-05-27,13:45:00,false,0,"DONOR","I escape"
15359,GMS3,2025-05-27,13:45:00,true,9,"GAME SHOW Live!","I escape"
15360,LOT4,2025-05-27,13:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15361,CLV1,2025-05-27,14:00:00,false,0,"CLUEVIE","I escape"
15362,DNR2,2025-05-27,14:00:00,false,0,"DONOR","I escape"
15363,GMS3,2025-05-27,14:00:00,true,10,"GAME SHOW Live!","I escape"
15364,LOT4,2025-05-27,14:00:00,true,4,"LEGEND OF THE TOMB","I escape"
15365,CLV1,2025-05-27,14:15:00,true,6,"CLUEVIE","I escape"
15366,DNR2,2025-05-27,14:15:00,true,8,"DONOR","I escape"
15367,GMS3,2025-05-27,14:15:00,true,10,"GAME SHOW Live!","I escape"
15368,LOT4,2025-05-27,14:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15369,CLV1,2025-05-27,14:30:00,true,3,"CLUEVIE","I escape"
15370,DNR2,2025-05-27,14:30:00,true,8,"DONOR","I escape"
15371,GMS3,2025-05-27,14:30:00,true,8,"GAME SHOW Live!","I escape"
15372,LOT4,2025-05-27,14:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15373,CLV1,2025-05-27,14:45:00,true,7,"CLUEVIE","I escape"
15374,DNR2,2025-05-27,14:45:00,false,0,"DONOR","I escape"
15375,GMS3,2025-05-27,14:45:00,false,0,"GAME SHOW Live!","I escape"
15376,LOT4,2025-05-27,14:45:00,true,8,"LEGEND OF THE TOMB","I escape"
15377,CLV1,2025-05-27,15:00:00,false,0,"CLUEVIE","I escape"
15378,DNR2,2025-05-27,15:00:00,false,0,"DONOR","I escape"
15379,GMS3,2025-05-27,15:00:00,false,0,"GAME SHOW Live!","I escape"
15380,LOT4,2025-05-27,15:00:00,true,3,"LEGEND OF THE TOMB","I escape"
15381,CLV1,2025-05-27,15:15:00,true,4,"CLUEVIE","I escape"
15382,DNR2,2025-05-27,15:15:00,false,0,"DONOR","I escape"
15383,GMS3,2025-05-27,15:15:00,false,0,"GAME SHOW Live!","I escape"
15384,LOT4,2025-05-27,15:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15385,CLV1,2025-05-27,15:30:00,true,3,"CLUEVIE","I escape"
15386,DNR2,2025-05-27,15:30:00,true,2,"DONOR","I escape"
15387,GMS3,2025-05-27,15:30:00,false,0,"GAME SHOW Live!","I escape"
15388,LOT4,2025-05-27,15:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15389,CLV1,2025-05-27,15:45:00,false,0,"CLUEVIE","I escape"
15390,DNR2,2025-05-27,15:45:00,true,4,"DONOR","I escape"
15391,GMS3,2025-05-27,15:45:00,false,0,"GAME SHOW Live!","I escape"
15392,LOT4,2025-05-27,15:45:00,true,8,"LEGEND OF THE TOMB","I escape"
15393,CLV1,2025-05-27,16:00:00,true,4,"CLUEVIE","I escape"
15394,DNR2,2025-05-27,16:00:00,false,0,"DONOR","I escape"
15395,GMS3,2025-05-27,16:00:00,true,10,"GAME SHOW Live!","I escape"
15396,LOT4,2025-05-27,16:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15397,CLV1,2025-05-27,16:15:00,false,0,"CLUEVIE","I escape"
15398,DNR2,2025-05-27,16:15:00,true,1,"DONOR","I escape"
15399,GMS3,2025-05-27,16:15:00,true,6,"GAME SHOW Live!","I escape"
15400,LOT4,2025-05-27,16:15:00,true,2,"LEGEND OF THE TOMB","I escape"
15401,CLV1,2025-05-27,16:30:00,true,1,"CLUEVIE","I escape"
15402,DNR2,2025-05-27,16:30:00,false,0,"DONOR","I escape"
15403,GMS3,2025-05-27,16:30:00,true,9,"GAME SHOW Live!","I escape"
15404,LOT4,2025-05-27,16:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15405,CLV1,2025-05-27,16:45:00,true,5,"CLUEVIE","I escape"
15406,DNR2,2025-05-27,16:45:00,false,0,"DONOR","I escape"
15407,GMS3,2025-05-27,16:45:00,true,1,"GAME SHOW Live!","I escape"
15408,LOT4,2025-05-27,16:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15409,CLV1,2025-05-27,17:00:00,false,0,"CLUEVIE","I escape"
15410,DNR2,2025-05-27,17:00:00,true,1,"DONOR","I escape"
15411,GMS3,2025-05-27,17:00:00,true,6,"GAME SHOW Live!","I escape"
15412,LOT4,2025-05-27,17:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15413,CLV1,2025-05-27,17:15:00,true,4,"CLUEVIE","I escape"
15414,DNR2,2025-05-27,17:15:00,true,1,"DONOR","I escape"
15415,GMS3,2025-05-27,17:15:00,true,9,"GAME SHOW Live!","I escape"
15416,LOT4,2025-05-27,17:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15417,CLV1,2025-05-27,17:30:00,true,7,"CLUEVIE","I escape"
15418,DNR2,2025-05-27,17:30:00,true,2,"DONOR","I escape"
15419,GMS3,2025-05-27,17:30:00,true,5,"GAME SHOW Live!","I escape"
15420,LOT4,2025-05-27,17:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15421,CLV1,2025-05-27,17:45:00,true,1,"CLUEVIE","I escape"
15422,DNR2,2025-05-27,17:45:00,false,0,"DONOR","I escape"
15423,GMS3,2025-05-27,17:45:00,true,6,"GAME SHOW Live!","I escape"
15424,LOT4,2025-05-27,17:45:00,true,5,"LEGEND OF THE TOMB","I escape"
15425,CLV1,2025-05-27,18:00:00,true,4,"CLUEVIE","I escape"
15426,DNR2,2025-05-27,18:00:00,true,6,"DONOR","I escape"
15427,GMS3,2025-05-27,18:00:00,false,0,"GAME SHOW Live!","I escape"
15428,LOT4,2025-05-27,18:00:00,true,4,"LEGEND OF THE TOMB","I escape"
15429,CLV1,2025-05-27,18:15:00,false,0,"CLUEVIE","I escape"
15430,DNR2,2025-05-27,18:15:00,true,4,"DONOR","I escape"
15431,GMS3,2025-05-27,18:15:00,true,1,"GAME SHOW Live!","I escape"
15432,LOT4,2025-05-27,18:15:00,true,8,"LEGEND OF THE TOMB","I escape"
15433,CLV1,2025-05-27,18:30:00,false,0,"CLUEVIE","I escape"
15434,DNR2,2025-05-27,18:30:00,true,1,"DONOR","I escape"
15435,GMS3,2025-05-27,18:30:00,true,7,"GAME SHOW Live!","I escape"
15436,LOT4,2025-05-27,18:30:00,false,0,"LEGEND OF THE TOMB","I escape"
15437,CLV1,2025-05-27,18:45:00,true,5,"CLUEVIE","I escape"
15438,DNR2,2025-05-27,18:45:00,false,0,"DONOR","I escape"
15439,GMS3,2025-05-27,18:45:00,true,3,"GAME SHOW Live!","I escape"
15440,LOT4,2025-05-27,18:45:00,true,2,"LEGEND OF THE TOMB","I escape"
15441,CLV1,2025-05-27,19:00:00,true,2,"CLUEVIE","I escape"
15442,DNR2,2025-05-27,19:00:00,true,6,"DONOR","I escape"
15443,GMS3,2025-05-27,19:00:00,false,0,"GAME SHOW Live!","I escape"
15444,LOT4,2025-05-27,19:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15445,CLV1,2025-05-27,19:15:00,true,7,"CLUEVIE","I escape"
15446,DNR2,2025-05-27,19:15:00,false,0,"DONOR","I escape"
15447,GMS3,2025-05-27,19:15:00,false,0,"GAME SHOW Live!","I escape"
15448,LOT4,2025-05-27,19:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15449,CLV1,2025-05-27,19:30:00,false,0,"CLUEVIE","I escape"
15450,DNR2,2025-05-27,19:30:00,false,0,"DONOR","I escape"
15451,GMS3,2025-05-27,19:30:00,false,0,"GAME SHOW Live!","I escape"
15452,LOT4,2025-05-27,19:30:00,true,1,"LEGEND OF THE TOMB","I escape"
15453,CLV1,2025-05-27,19:45:00,true,4,"CLUEVIE","I escape"
15454,DNR2,2025-05-27,19:45:00,true,2,"DONOR","I escape"
15455,GMS3,2025-05-27,19:45:00,false,0,"GAME SHOW Live!","I escape"
15456,LOT4,2025-05-27,19:45:00,true,2,"LEGEND OF THE TOMB","I escape"
15457,CLV1,2025-05-27,20:00:00,true,4,"CLUEVIE","I escape"
15458,DNR2,2025-05-27,20:00:00,false,0,"DONOR","I escape"
15459,GMS3,2025-05-27,20:00:00,true,5,"GAME SHOW Live!","I escape"
15460,LOT4,2025-05-27,20:00:00,true,5,"LEGEND OF THE TOMB","I escape"
15461,CLV1,2025-05-27,20:15:00,false,0,"CLUEVIE","I escape"
15462,DNR2,2025-05-27,20:15:00,false,0,"DONOR","I escape"
15463,GMS3,2025-05-27,20:15:00,true,9,"GAME SHOW Live!","I escape"
15464,LOT4,2025-05-27,20:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15465,CLV1,2025-05-27,20:30:00,true,2,"CLUEVIE","I escape"
15466,DNR2,2025-05-27,20:30:00,false,0,"DONOR","I escape"
15467,GMS3,2025-05-27,20:30:00,false,0,"GAME SHOW Live!","I escape"
15468,LOT4,2025-05-27,20:30:00,true,2,"LEGEND OF THE TOMB","I escape"
15469,CLV1,2025-05-27,20:45:00,false,0,"CLUEVIE","I escape"
15470,DNR2,2025-05-27,20:45:00,true,8,"DONOR","I escape"
15471,GMS3,2025-05-27,20:45:00,true,10,"GAME SHOW Live!","I escape"
15472,LOT4,2025-05-27,20:45:00,true,2,"LEGEND OF THE TOMB","I escape"
15473,CLV1,2025-05-27,21:00:00,true,4,"CLUEVIE","I escape"
15474,DNR2,2025-05-27,21:00:00,true,4,"DONOR","I escape"
15475,GMS3,2025-05-27,21:00:00,false,0,"GAME SHOW Live!","I escape"
15476,LOT4,2025-05-27,21:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15477,CLV1,2025-05-27,21:15:00,true,2,"CLUEVIE","I escape"
15478,DNR2,2025-05-27,21:15:00,false,0,"DONOR","I escape"
15479,GMS3,2025-05-27,21:15:00,false,0,"GAME SHOW Live!","I escape"
15480,LOT4,2025-05-27,21:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15481,CLV1,2025-05-27,21:30:00,true,6,"CLUEVIE","I escape"
15482,DNR2,2025-05-27,21:30:00,false,0,"DONOR","I escape"
15483,GMS3,2025-05-27,21:30:00,true,2,"GAME SHOW Live!","I escape"
15484,LOT4,2025-05-27,21:30:00,true,1,"LEGEND OF THE TOMB","I escape"
15485,CLV1,2025-05-27,21:45:00,true,3,"CLUEVIE","I escape"
15486,DNR2,2025-05-27,21:45:00,true,3,"DONOR","I escape"
15487,GMS3,2025-05-27,21:45:00,true,8,"GAME SHOW Live!","I escape"
15488,LOT4,2025-05-27,21:45:00,true,5,"LEGEND OF THE TOMB","I escape"
15489,CLV1,2025-05-28,11:00:00,true,8,"CLUEVIE","I escape"
15490,DNR2,2025-05-28,11:00:00,true,2,"DONOR","I escape"
15491,GMS3,2025-05-28,11:00:00,true,6,"GAME SHOW Live!","I escape"
15492,LOT4,2025-05-28,11:00:00,true,5,"LEGEND OF THE TOMB","I escape"
15493,CLV1,2025-05-28,11:15:00,false,0,"CLUEVIE","I escape"
15494,DNR2,2025-05-28,11:15:00,true,3,"DONOR","I escape"
15495,GMS3,2025-05-28,11:15:00,true,10,"GAME SHOW Live!","I escape"
15496,LOT4,2025-05-28,11:15:00,true,6,"LEGEND OF THE TOMB","I escape"
15497,CLV1,2025-05-28,11:30:00,false,0,"CLUEVIE","I escape"
15498,DNR2,2025-05-28,11:30:00,false,0,"DONOR","I escape"
15499,GMS3,2025-05-28,11:30:00,false,0,"GAME SHOW Live!","I escape"
15500,LOT4,2025-05-28,11:30:00,true,5,"LEGEND OF THE TOMB","I escape"
15501,CLV1,2025-05-28,11:45:00,true,7,"CLUEVIE","I escape"
15502,DNR2,2025-05-28,11:45:00,false,0,"DONOR","I escape"
15503,GMS3,2025-05-28,11:45:00,false,0,"GAME SHOW Live!","I escape"
15504,LOT4,2025-05-28,11:45:00,true,5,"LEGEND OF THE TOMB","I escape"
15505,CLV1,2025-05-28,12:00:00,false,0,"CLUEVIE","I escape"
15506,DNR2,2025-05-28,12:00:00,true,5,"DONOR","I escape"
15507,GMS3,2025-05-28,12:00:00,false,0,"GAME SHOW Live!","I escape"
15508,LOT4,2025-05-28,12:00:00,true,6,"LEGEND OF THE TOMB","I escape"
15509,CLV1,2025-05-28,12:15:00,true,5,"CLUEVIE","I escape"
15510,DNR2,2025-05-28,12:15:00,true,3,"DONOR","I escape"
15511,GMS3,2025-05-28,12:15:00,false,0,"GAME SHOW Live!","I escape"
15512,LOT4,2025-05-28,12:15:00,true,4,"LEGEND OF THE TOMB","I escape"
15513,CLV1,2025-05-28,12:30:00,true,2,"CLUEVIE","I escape"
15514,DNR2,2025-05-28,12:30:00,true,6,"DONOR","I escape"
15515,GMS3,2025-05-28,12:30:00,false,0,"GAME SHOW Live!","I escape"
15516,LOT4,2025-05-28,12:30:00,true,4,"LEGEND OF THE TOMB","I escape"
15517,CLV1,2025-05-28,12:45:00,true,3,"CLUEVIE","I escape"
15518,DNR2,2025-05-28,12:45:00,true,7,"DONOR","I escape"
15519,GMS3,2025-05-28,12:45:00,false,0,"GAME SHOW Live!","I escape"
15520,LOT4,2025-05-28,12:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15521,CLV1,2025-05-28,13:00:00,false,0,"CLUEVIE","I escape"
15522,DNR2,2025-05-28,13:00:00,true,3,"DONOR","I escape"
15523,GMS3,2025-05-28,13:00:00,true,8,"GAME SHOW Live!","I escape"
15524,LOT4,2025-05-28,13:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15525,CLV1,2025-05-28,13:15:00,true,3,"CLUEVIE","I escape"
15526,DNR2,2025-05-28,13:15:00,true,3,"DONOR","I escape"
15527,GMS3,2025-05-28,13:15:00,false,0,"GAME SHOW Live!","I escape"
15528,LOT4,2025-05-28,13:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15529,CLV1,2025-05-28,13:30:00,true,1,"CLUEVIE","I escape"
15530,DNR2,2025-05-28,13:30:00,false,0,"DONOR","I escape"
15531,GMS3,2025-05-28,13:30:00,false,0,"GAME SHOW Live!","I escape"
15532,LOT4,2025-05-28,13:30:00,true,7,"LEGEND OF THE TOMB","I escape"
15533,CLV1,2025-05-28,13:45:00,true,2,"CLUEVIE","I escape"
15534,DNR2,2025-05-28,13:45:00,false,0,"DONOR","I escape"
15535,GMS3,2025-05-28,13:45:00,true,6,"GAME SHOW Live!","I escape"
15536,LOT4,2025-05-28,13:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15537,CLV1,2025-05-28,14:00:00,true,8,"CLUEVIE","I escape"
15538,DNR2,2025-05-28,14:00:00,true,5,"DONOR","I escape"
15539,GMS3,2025-05-28,14:00:00,false,0,"GAME SHOW Live!","I escape"
15540,LOT4,2025-05-28,14:00:00,true,3,"LEGEND OF THE TOMB","I escape"
15541,CLV1,2025-05-28,14:15:00,false,0,"CLUEVIE","I escape"
15542,DNR2,2025-05-28,14:15:00,true,7,"DONOR","I escape"
15543,GMS3,2025-05-28,14:15:00,true,6,"GAME SHOW Live!","I escape"
15544,LOT4,2025-05-28,14:15:00,true,1,"LEGEND OF THE TOMB","I escape"
15545,CLV1,2025-05-28,14:30:00,true,2,"CLUEVIE","I escape"
15546,DNR2,2025-05-28,14:30:00,true,5,"DONOR","I escape"
15547,GMS3,2025-05-28,14:30:00,false,0,"GAME SHOW Live!","I escape"
15548,LOT4,2025-05-28,14:30:00,true,5,"LEGEND OF THE TOMB","I escape"
15549,CLV1,2025-05-28,14:45:00,false,0,"CLUEVIE","I escape"
15550,DNR2,2025-05-28,14:45:00,true,8,"DONOR","I escape"
15551,GMS3,2025-05-28,14:45:00,false,0,"GAME SHOW Live!","I escape"
15552,LOT4,2025-05-28,14:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15553,CLV1,2025-05-28,15:00:00,true,2,"CLUEVIE","I escape"
15554,DNR2,2025-05-28,15:00:00,false,0,"DONOR","I escape"
15555,GMS3,2025-05-28,15:00:00,true,2,"GAME SHOW Live!","I escape"
15556,LOT4,2025-05-28,15:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15557,CLV1,2025-05-28,15:15:00,true,8,"CLUEVIE","I escape"
15558,DNR2,2025-05-28,15:15:00,true,6,"DONOR","I escape"
15559,GMS3,2025-05-28,15:15:00,true,4,"GAME SHOW Live!","I escape"
15560,LOT4,2025-05-28,15:15:00,true,1,"LEGEND OF THE TOMB","I escape"
15561,CLV1,2025-05-28,15:30:00,true,3,"CLUEVIE","I escape"
15562,DNR2,2025-05-28,15:30:00,false,0,"DONOR","I escape"
15563,GMS3,2025-05-28,15:30:00,true,10,"GAME SHOW Live!","I escape"
15564,LOT4,2025-05-28,15:30:00,true,4,"LEGEND OF THE TOMB","I escape"
15565,CLV1,2025-05-28,15:45:00,true,6,"CLUEVIE","I escape"
15566,DNR2,2025-05-28,15:45:00,false,0,"DONOR","I escape"
15567,GMS3,2025-05-28,15:45:00,false,0,"GAME SHOW Live!","I escape"
15568,LOT4,2025-05-28,15:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15569,CLV1,2025-05-28,16:00:00,true,2,"CLUEVIE","I escape"
15570,DNR2,2025-05-28,16:00:00,false,0,"DONOR","I escape"
15571,GMS3,2025-05-28,16:00:00,false,0,"GAME SHOW Live!","I escape"
15572,LOT4,2025-05-28,16:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15573,CLV1,2025-05-28,16:15:00,false,0,"CLUEVIE","I escape"
15574,DNR2,2025-05-28,16:15:00,false,0,"DONOR","I escape"
15575,GMS3,2025-05-28,16:15:00,true,10,"GAME SHOW Live!","I escape"
15576,LOT4,2025-05-28,16:15:00,true,6,"LEGEND OF THE TOMB","I escape"
15577,CLV1,2025-05-28,16:30:00,false,0,"CLUEVIE","I escape"
15578,DNR2,2025-05-28,16:30:00,false,0,"DONOR","I escape"
15579,GMS3,2025-05-28,16:30:00,false,0,"GAME SHOW Live!","I escape"
15580,LOT4,2025-05-28,16:30:00,true,1,"LEGEND OF THE TOMB","I escape"
15581,CLV1,2025-05-28,16:45:00,true,4,"CLUEVIE","I escape"
15582,DNR2,2025-05-28,16:45:00,true,8,"DONOR","I escape"
15583,GMS3,2025-05-28,16:45:00,true,6,"GAME SHOW Live!","I escape"
15584,LOT4,2025-05-28,16:45:00,false,0,"LEGEND OF THE TOMB","I escape"
15585,CLV1,2025-05-28,17:00:00,true,5,"CLUEVIE","I escape"
15586,DNR2,2025-05-28,17:00:00,true,2,"DONOR","I escape"
15587,GMS3,2025-05-28,17:00:00,true,8,"GAME SHOW Live!","I escape"
15588,LOT4,2025-05-28,17:00:00,true,7,"LEGEND OF THE TOMB","I escape"
15589,CLV1,2025-05-28,17:15:00,true,2,"CLUEVIE","I escape"
15590,DNR2,2025-05-28,17:15:00,false,0,"DONOR","I escape"
15591,GMS3,2025-05-28,17:15:00,false,0,"GAME SHOW Live!","I escape"
15592,LOT4,2025-05-28,17:15:00,false,0,"LEGEND OF THE TOMB","I escape"
15593,CLV1,2025-05-28,17:30:00,true,6,"CLUEVIE","I escape"
15594,DNR2,2025-05-28,17:30:00,false,0,"DONOR","I escape"
15595,GMS3,2025-05-28,17:30:00,false,0,"GAME SHOW Live!","I escape"
15596,LOT4,2025-05-28,17:30:00,true,6,"LEGEND OF THE TOMB","I escape"
15597,CLV1,2025-05-28,17:45:00,false,0,"CLUEVIE","I escape"
15598,DNR2,2025-05-28,17:45:00,true,4,"DONOR","I escape"
15599,GMS3,2025-05-28,17:45:00,false,0,"GAME SHOW Live!","I escape"
15600,LOT4,2025-05-28,17:45:00,true,5,"LEGEND OF THE TOMB","I escape"
15601,CLV1,2025-05-28,18:00:00,true,4,"CLUEVIE","I escape"
15602,DNR2,2025-05-28,18:00:00,true,1,"DONOR","I escape"
15603,GMS3,2025-05-28,18:00:00,false,0,"GAME SHOW Live!","I escape"
15604,LOT4,2025-05-28,18:00:00,false,0,"LEGEND OF THE TOMB","I escape"
15605,CLV1,2025-05-28,18:15:00,true,3,"CLUEVIE","I escape"
15606,DNR2,2025-05-28,18:15:00,false,0,"DONOR","I escape"
15607,GMS3,2025-05-28,18:15:00,false,0,"GAME SHOW Live!","I escape"
